"game_id","season","season_type","game_date","game_date_time","team_id","team_uid","team_slug","team_location","team_name","team_abbreviation","team_display_name","team_short_display_name","team_color","team_alternate_color","team_logo","team_home_away","team_score","team_winner","assists","blocks","defensive_rebounds","field_goal_pct","field_goals_made","field_goals_attempted","flagrant_fouls","fouls","free_throw_pct","free_throws_made","free_throws_attempted","largest_lead","offensive_rebounds","steals","team_turnovers","technical_fouls","three_point_field_goal_pct","three_point_field_goals_made","three_point_field_goals_attempted","total_rebounds","total_technical_fouls","total_turnovers","turnovers","opponent_team_id","opponent_team_uid","opponent_team_slug","opponent_team_location","opponent_team_name","opponent_team_abbreviation","opponent_team_display_name","opponent_team_short_display_name","opponent_team_color","opponent_team_alternate_color","opponent_team_logo","opponent_team_score"
400785348,2015,3,2015-03-20,2015-03-20 16:21:00,97,"s:40~l:41~t:97","louisville-cardinals","Louisville","Cardinals","LOU","Louisville Cardinals","Louisville","c9001f","000000","https://a.espncdn.com/i/teamlogos/ncaa/500/97.png","home",57,TRUE,9,2,16,41.8,23,55,0,11,100,6,6,NA,9,4,0,0,33.3,5,15,25,0,9,9,300,"s:40~l:41~t:300","uc-irvine-anteaters","UC Irvine","Anteaters","UCI","UC Irvine Anteaters","UC Irvine","002B5C","fec52e","https://a.espncdn.com/i/teamlogos/ncaa/500/300.png",55
400785349,2015,3,2015-03-20,2015-03-20 15:30:00,2057,"s:40~l:41~t:2057","belmont-bruins","Belmont","Bruins","BEL","Belmont Bruins","Belmont","182142","c9262d","https://a.espncdn.com/i/teamlogos/ncaa/500/2057.png","away",67,FALSE,12,2,23,47.4,27,57,0,22,83.3,5,6,NA,6,4,0,0,32,8,25,29,0,12,12,258,"s:40~l:41~t:258","virginia-cavaliers","Virginia","Cavaliers","UVA","Virginia Cavaliers","Virginia","f84c1e","ffffff","https://a.espncdn.com/i/teamlogos/ncaa/500/258.png",79
400785349,2015,3,2015-03-20,2015-03-20 15:30:00,258,"s:40~l:41~t:258","virginia-cavaliers","Virginia","Cavaliers","UVA","Virginia Cavaliers","Virginia","f84c1e","ffffff","https://a.espncdn.com/i/teamlogos/ncaa/500/258.png","home",79,TRUE,11,3,24,45.6,26,57,0,10,84,21,25,NA,11,5,0,0,35.3,6,17,35,0,7,7,2057,"s:40~l:41~t:2057","belmont-bruins","Belmont","Bruins","BEL","Belmont Bruins","Belmont","182142","c9262d","https://a.espncdn.com/i/teamlogos/ncaa/500/2057.png",67
400785437,2015,3,2015-03-20,2015-03-20 14:52:00,84,"s:40~l:41~t:84","indiana-hoosiers","Indiana","Hoosiers","IU","Indiana Hoosiers","Indiana","990000","edebeb","https://a.espncdn.com/i/teamlogos/ncaa/500/84.png","away",76,FALSE,10,3,25,40.7,24,59,0,26,85,17,20,NA,12,3,0,0,50,11,22,37,0,13,13,2724,"s:40~l:41~t:2724","wichita-state-shockers","Wichita State","Shockers","WICH","Wichita State Shockers","Wichita St","0d0a03","ffc41e","https://a.espncdn.com/i/teamlogos/ncaa/500/2724.png",81
400785437,2015,3,2015-03-20,2015-03-20 14:52:00,2724,"s:40~l:41~t:2724","wichita-state-shockers","Wichita State","Shockers","WICH","Wichita State Shockers","Wichita St","0d0a03","ffc41e","https://a.espncdn.com/i/teamlogos/ncaa/500/2724.png","home",81,TRUE,9,6,24,41,25,61,0,17,85.3,29,34,NA,15,9,0,0,15.4,2,13,39,0,7,7,84,"s:40~l:41~t:84","indiana-hoosiers","Indiana","Hoosiers","IU","Indiana Hoosiers","Indiana","990000","edebeb","https://a.espncdn.com/i/teamlogos/ncaa/500/84.png",76
400785436,2015,3,2015-03-20,2015-03-20 14:10:00,2084,"s:40~l:41~t:2084","buffalo-bulls","Buffalo","Bulls","BUFF","Buffalo Bulls","Buffalo","041A9B","ebebeb","https://a.espncdn.com/i/teamlogos/ncaa/500/2084.png","away",62,FALSE,12,3,22,45.5,20,44,0,24,64,16,25,NA,8,4,0,0,37.5,6,16,30,0,17,17,277,"s:40~l:41~t:277","west-virginia-mountaineers","West Virginia","Mountaineers","WVU","West Virginia Mountaineers","West Virginia","FFC600","eaaa00","https://a.espncdn.com/i/teamlogos/ncaa/500/277.png",68
400785436,2015,3,2015-03-20,2015-03-20 14:10:00,277,"s:40~l:41~t:277","west-virginia-mountaineers","West Virginia","Mountaineers","WVU","West Virginia Mountaineers","West Virginia","FFC600","eaaa00","https://a.espncdn.com/i/teamlogos/ncaa/500/277.png","home",68,TRUE,11,1,22,44.9,22,49,0,25,70.4,19,27,NA,9,7,0,0,31.3,5,16,31,0,12,12,2084,"s:40~l:41~t:2084","buffalo-bulls","Buffalo","Bulls","BUFF","Buffalo Bulls","Buffalo","041A9B","ebebeb","https://a.espncdn.com/i/teamlogos/ncaa/500/2084.png",62
400785440,2015,3,2015-03-20,2015-03-20 13:40:00,2751,"s:40~l:41~t:2751","wyoming-cowboys","Wyoming","Cowboys","WYO","Wyoming Cowboys","Wyoming","533B22","ffffff","https://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","away",54,FALSE,14,3,18,45.7,21,46,0,17,33.3,3,9,NA,4,2,0,0,40.9,9,22,22,0,12,12,2460,"s:40~l:41~t:2460","northern-iowa-panthers","Northern Iowa","Panthers","UNI","Northern Iowa Panthers","Northern Iowa","473282","ffffff","https://a.espncdn.com/i/teamlogos/ncaa/500/2460.png",71
400785440,2015,3,2015-03-20,2015-03-20 13:40:00,2460,"s:40~l:41~t:2460","northern-iowa-panthers","Northern Iowa","Panthers","UNI","Northern Iowa Panthers","Northern Iowa","473282","ffffff","https://a.espncdn.com/i/teamlogos/ncaa/500/2460.png","home",71,TRUE,10,1,21,46,23,50,0,14,88.9,16,18,NA,8,9,0,0,50,9,18,29,0,7,7,2751,"s:40~l:41~t:2751","wyoming-cowboys","Wyoming","Cowboys","WYO","Wyoming Cowboys","Wyoming","533B22","ffffff","https://a.espncdn.com/i/teamlogos/ncaa/500/2751.png",54
400785441,2015,3,2015-03-20,2015-03-20 12:40:00,61,"s:40~l:41~t:61","georgia-bulldogs","Georgia","Bulldogs","UGA","Georgia Bulldogs","Georgia","CC0000","000000","https://a.espncdn.com/i/teamlogos/ncaa/500/61.png","away",63,FALSE,8,2,31,33.3,19,57,0,19,80.8,21,26,NA,12,4,0,0,28.6,4,14,43,0,12,12,127,"s:40~l:41~t:127","michigan-state-spartans","Michigan State","Spartans","MSU","Michigan State Spartans","Michigan St","18453B","ffffff","https://a.espncdn.com/i/teamlogos/ncaa/500/127.png",70
400785441,2015,3,2015-03-20,2015-03-20 12:40:00,127,"s:40~l:41~t:127","michigan-state-spartans","Michigan State","Spartans","MSU","Michigan State Spartans","Michigan St","18453B","ffffff","https://a.espncdn.com/i/teamlogos/ncaa/500/127.png","home",70,TRUE,18,3,30,45.6,26,57,0,22,57.9,11,19,NA,5,8,0,0,38.9,7,18,35,0,9,9,61,"s:40~l:41~t:61","georgia-bulldogs","Georgia","Bulldogs","UGA","Georgia Bulldogs","Georgia","CC0000","000000","https://a.espncdn.com/i/teamlogos/ncaa/500/61.png",63
400785345,2015,3,2015-03-20,2015-03-20 12:15:00,166,"s:40~l:41~t:166","new-mexico-state-aggies","New Mexico State","Aggies","NMSU","New Mexico State Aggies","New Mexico St","891216","000000","https://a.espncdn.com/i/teamlogos/ncaa/500/166.png","away",56,FALSE,8,3,15,35.7,20,56,0,15,68.8,11,16,NA,14,10,0,0,33.3,5,15,29,0,11,11,2305,"s:40~l:41~t:2305","kansas-jayhawks","Kansas","Jayhawks","KU","Kansas Jayhawks","Kansas","0051ba","e8000d","https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png",75
400785345,2015,3,2015-03-20,2015-03-20 12:15:00,2305,"s:40~l:41~t:2305","kansas-jayhawks","Kansas","Jayhawks","KU","Kansas Jayhawks","Kansas","0051ba","e8000d","https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png","home",75,TRUE,16,3,26,54,27,50,0,17,80,12,15,NA,10,7,0,0,69.2,9,13,36,0,14,14,166,"s:40~l:41~t:166","new-mexico-state-aggies","New Mexico State","Aggies","NMSU","New Mexico State Aggies","New Mexico St","891216","000000","https://a.espncdn.com/i/teamlogos/ncaa/500/166.png",56
400785352,2015,3,2015-03-19,2015-03-19 22:50:00,331,"s:40~l:41~t:331","eastern-washington-eagles","Eastern Washington","Eagles","EWU","Eastern Washington Eagles","E Washington","a10022","abb4bc","https://a.espncdn.com/i/teamlogos/ncaa/500/331.png","away",74,FALSE,6,2,18,40.6,26,64,0,21,86.7,13,15,NA,10,3,0,0,32.1,9,28,28,0,9,9,46,"s:40~l:41~t:46","georgetown-hoyas","Georgetown","Hoyas","GTWN","Georgetown Hoyas","Georgetown","110E42","001c58","https://a.espncdn.com/i/teamlogos/ncaa/500/46.png",84
400785352,2015,3,2015-03-19,2015-03-19 22:50:00,46,"s:40~l:41~t:46","georgetown-hoyas","Georgetown","Hoyas","GTWN","Georgetown Hoyas","Georgetown","110E42","001c58","https://a.espncdn.com/i/teamlogos/ncaa/500/46.png","home",84,TRUE,10,3,26,52.1,25,48,0,18,71.9,23,32,NA,10,5,0,0,47.8,11,23,36,0,14,14,331,"s:40~l:41~t:331","eastern-washington-eagles","Eastern Washington","Eagles","EWU","Eastern Washington Eagles","E Washington","a10022","abb4bc","https://a.espncdn.com/i/teamlogos/ncaa/500/331.png",74
400785343,2015,3,2015-03-19,2015-03-19 22:15:00,2261,"s:40~l:41~t:2261","hampton-pirates","Hampton","Pirates","HAMP","Hampton Pirates","Hampton","0067AC",NA,"https://a.espncdn.com/i/teamlogos/ncaa/500/2261.png","away",56,FALSE,2,3,25,28.8,17,59,0,22,78.3,18,23,NA,6,9,0,0,25,4,16,31,0,11,11,96,"s:40~l:41~t:96","kentucky-wildcats","Kentucky","Wildcats","UK","Kentucky Wildcats","Kentucky","005DAA","ffffff","https://a.espncdn.com/i/teamlogos/ncaa/500/96.png",79
400785343,2015,3,2015-03-19,2015-03-19 22:15:00,96,"s:40~l:41~t:96","kentucky-wildcats","Kentucky","Wildcats","UK","Kentucky Wildcats","Kentucky","005DAA","ffffff","https://a.espncdn.com/i/teamlogos/ncaa/500/96.png","home",79,TRUE,15,5,38,45.9,28,61,0,18,71.4,20,28,NA,13,7,0,0,30,3,10,51,0,13,13,2261,"s:40~l:41~t:2261","hampton-pirates","Hampton","Pirates","HAMP","Hampton Pirates","Hampton","0067AC",NA,"https://a.espncdn.com/i/teamlogos/ncaa/500/2261.png",56
400785448,2015,3,2015-03-19,2015-03-19 21:59:00,2747,"s:40~l:41~t:2747","wofford-terriers","Wofford","Terriers","WOF","Wofford Terriers","Wofford","533B22","f0f0f0","https://a.espncdn.com/i/teamlogos/ncaa/500/2747.png","away",53,FALSE,7,1,23,31.6,18,57,0,15,62.5,10,16,NA,14,5,1,0,29.2,7,24,37,0,8,8,8,"s:40~l:41~t:8","arkansas-razorbacks","Arkansas","Razorbacks","ARK","Arkansas Razorbacks","Arkansas","a41f35","222222","https://a.espncdn.com/i/teamlogos/ncaa/500/8.png",56
400785448,2015,3,2015-03-19,2015-03-19 21:59:00,8,"s:40~l:41~t:8","arkansas-razorbacks","Arkansas","Razorbacks","ARK","Arkansas Razorbacks","Arkansas","a41f35","222222","https://a.espncdn.com/i/teamlogos/ncaa/500/8.png","home",56,TRUE,13,3,27,45.8,22,48,0,16,56.3,9,16,NA,8,4,0,0,37.5,3,8,35,0,10,10,2747,"s:40~l:41~t:2747","wofford-terriers","Wofford","Terriers","WOF","Wofford Terriers","Wofford","533B22","f0f0f0","https://a.espncdn.com/i/teamlogos/ncaa/500/2747.png",53
400785439,2015,3,2015-03-19,2015-03-19 21:20:00,99,"s:40~l:41~t:99","lsu-tigers","LSU","Tigers","LSU","LSU Tigers","LSU","461d7c","fdd023","https://a.espncdn.com/i/teamlogos/ncaa/500/99.png","away",65,FALSE,14,6,28,40,24,60,0,10,54.5,12,22,NA,13,5,0,0,33.3,5,15,41,0,8,8,152,"s:40~l:41~t:152","nc-state-wolfpack","NC State","Wolfpack","NCST","NC State Wolfpack","NC State","EF1216","231f20","https://a.espncdn.com/i/teamlogos/ncaa/500/152.png",66
400785439,2015,3,2015-03-19,2015-03-19 21:20:00,152,"s:40~l:41~t:152","nc-state-wolfpack","NC State","Wolfpack","NCST","NC State Wolfpack","NC State","EF1216","231f20","https://a.espncdn.com/i/teamlogos/ncaa/500/152.png","home",66,TRUE,11,2,28,42.4,28,66,0,15,71.4,5,7,NA,11,2,1,0,20.8,5,24,39,0,11,11,99,"s:40~l:41~t:99","lsu-tigers","LSU","Tigers","LSU","LSU Tigers","LSU","461d7c","fdd023","https://a.espncdn.com/i/teamlogos/ncaa/500/99.png",65
400785444,2015,3,2015-03-19,2015-03-19 20:08:00,2617,"s:40~l:41~t:2617","stephen-f-austin-lumberjacks","Stephen F. Austin","Lumberjacks","SFA","Stephen F. Austin Lumberjacks","SF Austin","393996","bec0c2","https://a.espncdn.com/i/teamlogos/ncaa/500/2617.png","away",50,FALSE,9,1,18,33.3,17,51,0,18,84.6,11,13,NA,11,7,0,0,19.2,5,26,29,0,12,12,254,"s:40~l:41~t:254","utah-utes","Utah","Utes","UTAH","Utah Utes","Utah","890012","7e8083","https://a.espncdn.com/i/teamlogos/ncaa/500/254.png",57
400785444,2015,3,2015-03-19,2015-03-19 20:08:00,254,"s:40~l:41~t:254","utah-utes","Utah","Utes","UTAH","Utah Utes","Utah","890012","7e8083","https://a.espncdn.com/i/teamlogos/ncaa/500/254.png","home",57,TRUE,11,7,22,47.4,18,38,0,12,76.2,16,21,NA,4,7,0,0,38.5,5,13,26,0,17,17,2617,"s:40~l:41~t:2617","stephen-f-austin-lumberjacks","Stephen F. Austin","Lumberjacks","SFA","Stephen F. Austin Lumberjacks","SF Austin","393996","bec0c2","https://a.espncdn.com/i/teamlogos/ncaa/500/2617.png",50
400785456,2015,3,2015-03-19,2015-03-19 19:20:00,108,"s:40~l:41~t:108","harvard-crimson","Harvard","Crimson","HARV","Harvard Crimson","Harvard","990000","dbdbdb","https://a.espncdn.com/i/teamlogos/ncaa/500/108.png","away",65,FALSE,9,2,14,38.2,21,55,0,16,90,18,20,NA,12,9,0,0,38.5,5,13,26,0,7,7,153,"s:40~l:41~t:153","north-carolina-tar-heels","North Carolina","Tar Heels","UNC","North Carolina Tar Heels","North Carolina","7bafd4","13294b","https://a.espncdn.com/i/teamlogos/ncaa/500/153.png",67
400785456,2015,3,2015-03-19,2015-03-19 19:20:00,153,"s:40~l:41~t:153","north-carolina-tar-heels","North Carolina","Tar Heels","UNC","North Carolina Tar Heels","North Carolina","7bafd4","13294b","https://a.espncdn.com/i/teamlogos/ncaa/500/153.png","home",67,TRUE,14,2,23,55.1,27,49,0,18,61.5,8,13,NA,12,2,0,0,71.4,5,7,35,0,17,17,108,"s:40~l:41~t:108","harvard-crimson","Harvard","Crimson","HARV","Harvard Crimson","Harvard","990000","dbdbdb","https://a.espncdn.com/i/teamlogos/ncaa/500/108.png",65
400785435,2015,3,2015-03-19,2015-03-19 19:10:00,2509,"s:40~l:41~t:2509","purdue-boilermakers","Purdue","Boilermakers","PUR","Purdue Boilermakers","Purdue","000000","cfb991","https://a.espncdn.com/i/teamlogos/ncaa/500/2509.png","away",65,FALSE,13,1,30,36.1,26,72,0,18,60,9,15,NA,21,5,0,0,15.4,4,26,51,0,12,12,2132,"s:40~l:41~t:2132","cincinnati-bearcats","Cincinnati","Bearcats","CIN","Cincinnati Bearcats","Cincinnati","000000","717073","https://a.espncdn.com/i/teamlogos/ncaa/500/2132.png",66
400785435,2015,3,2015-03-19,2015-03-19 19:10:00,2132,"s:40~l:41~t:2132","cincinnati-bearcats","Cincinnati","Bearcats","CIN","Cincinnati Bearcats","Cincinnati","000000","717073","https://a.espncdn.com/i/teamlogos/ncaa/500/2132.png","home",66,TRUE,9,5,27,41,25,61,0,16,57.1,12,21,NA,11,8,0,0,40,4,10,38,0,9,9,2509,"s:40~l:41~t:2509","purdue-boilermakers","Purdue","Boilermakers","PUR","Purdue Boilermakers","Purdue","000000","cfb991","https://a.espncdn.com/i/teamlogos/ncaa/500/2509.png",65
400785347,2015,3,2015-03-19,2015-03-19 18:50:00,322,"s:40~l:41~t:322","lafayette-leopards","Lafayette","Leopards","LAF","Lafayette Leopards","Lafayette","790000","a59474","https://a.espncdn.com/i/teamlogos/ncaa/500/322.png","away",52,FALSE,15,1,15,38.2,21,55,0,11,85.7,6,7,NA,10,2,0,0,22.2,4,18,25,0,15,15,222,"s:40~l:41~t:222","villanova-wildcats","Villanova","Wildcats","VILL","Villanova Wildcats","Villanova","00205b","13b5ea","https://a.espncdn.com/i/teamlogos/ncaa/500/222.png",93
400785347,2015,3,2015-03-19,2015-03-19 18:50:00,222,"s:40~l:41~t:222","villanova-wildcats","Villanova","Wildcats","VILL","Villanova Wildcats","Villanova","00205b","13b5ea","https://a.espncdn.com/i/teamlogos/ncaa/500/222.png","home",93,TRUE,22,6,25,63.2,36,57,0,10,66.7,10,15,NA,8,8,0,0,50,11,22,33,0,8,8,322,"s:40~l:41~t:322","lafayette-leopards","Lafayette","Leopards","LAF","Lafayette Leopards","Lafayette","790000","a59474","https://a.espncdn.com/i/teamlogos/ncaa/500/322.png",52
400785449,2015,3,2015-03-19,2015-03-19 16:53:00,194,"s:40~l:41~t:194","ohio-state-buckeyes","Ohio State","Buckeyes","OSU","Ohio State Buckeyes","Ohio State","ce1141","505056","https://a.espncdn.com/i/teamlogos/ncaa/500/194.png","away",75,TRUE,16,7,24,49.1,28,57,0,17,59.1,13,22,NA,8,5,0,1,40,6,15,32,1,11,11,2670,"s:40~l:41~t:2670","vcu-rams","VCU","Rams","VCU","VCU Rams","VCU","929292","edb71d","https://a.espncdn.com/i/teamlogos/ncaa/500/2670.png",72
400785449,2015,3,2015-03-19,2015-03-19 16:53:00,2670,"s:40~l:41~t:2670","vcu-rams","VCU","Rams","VCU","VCU Rams","VCU","929292","edb71d","https://a.espncdn.com/i/teamlogos/ncaa/500/2670.png","home",72,FALSE,14,2,24,38.1,24,63,0,17,73.7,14,19,NA,13,4,0,0,38.5,10,26,37,0,11,11,194,"s:40~l:41~t:194","ohio-state-buckeyes","Ohio State","Buckeyes","OSU","Ohio State Buckeyes","Ohio State","ce1141","505056","https://a.espncdn.com/i/teamlogos/ncaa/500/194.png",75
400785458,2015,3,2015-03-19,2015-03-19 16:23:00,145,"s:40~l:41~t:145","ole-miss-rebels","Ole Miss","Rebels","MISS","Ole Miss Rebels","Ole Miss","001148","00205b","https://a.espncdn.com/i/teamlogos/ncaa/500/145.png","away",57,FALSE,16,4,22,32.9,24,73,0,21,60,3,5,NA,17,7,0,0,22.2,6,27,39,0,8,8,2752,"s:40~l:41~t:2752","xavier-musketeers","Xavier","Musketeers","XAV","Xavier Musketeers","Xavier","002144","9ea2a2","https://a.espncdn.com/i/teamlogos/ncaa/500/2752.png",76
400785458,2015,3,2015-03-19,2015-03-19 16:23:00,2752,"s:40~l:41~t:2752","xavier-musketeers","Xavier","Musketeers","XAV","Xavier Musketeers","Xavier","002144","9ea2a2","https://a.espncdn.com/i/teamlogos/ncaa/500/2752.png","home",76,TRUE,17,4,33,46.4,26,56,0,14,66.7,14,21,NA,11,6,0,1,43.5,10,23,44,1,10,10,145,"s:40~l:41~t:145","ole-miss-rebels","Ole Miss","Rebels","MISS","Ole Miss Rebels","Ole Miss","001148","00205b","https://a.espncdn.com/i/teamlogos/ncaa/500/145.png",57
400785454,2015,3,2015-03-19,2015-03-19 15:17:00,26,"s:40~l:41~t:26","ucla-bruins","UCLA","Bruins","UCLA","UCLA Bruins","UCLA","2774ae","f2a900","https://a.espncdn.com/i/teamlogos/ncaa/500/26.png","away",60,TRUE,10,5,27,42.6,20,47,0,17,71.4,10,14,NA,7,4,0,0,50,10,20,34,0,18,18,2567,"s:40~l:41~t:2567","smu-mustangs","SMU","Mustangs","SMU","SMU Mustangs","SMU","E32F38","ecdcb9","https://a.espncdn.com/i/teamlogos/ncaa/500/2567.png",59
400785454,2015,3,2015-03-19,2015-03-19 15:17:00,2567,"s:40~l:41~t:2567","smu-mustangs","SMU","Mustangs","SMU","SMU Mustangs","SMU","E32F38","ecdcb9","https://a.espncdn.com/i/teamlogos/ncaa/500/2567.png","home",59,FALSE,12,4,23,36.4,20,55,0,14,60,12,20,NA,10,11,0,0,43.8,7,16,33,0,9,9,26,"s:40~l:41~t:26","ucla-bruins","UCLA","Bruins","UCLA","UCLA Bruins","UCLA","2774ae","f2a900","https://a.espncdn.com/i/teamlogos/ncaa/500/26.png",60
400785346,2015,3,2015-03-19,2015-03-19 14:53:00,251,"s:40~l:41~t:251","texas-longhorns","Texas","Longhorns","TEX","Texas Longhorns","Texas","c15d26","ffffff","https://a.espncdn.com/i/teamlogos/ncaa/500/251.png","away",48,FALSE,7,5,29,34,17,50,0,22,66.7,8,12,NA,12,4,0,0,31.6,6,19,41,0,15,15,2086,"s:40~l:41~t:2086","butler-bulldogs","Butler","Bulldogs","BUT","Butler Bulldogs","Butler","0d1361","00a3e0","https://a.espncdn.com/i/teamlogos/ncaa/500/2086.png",56
400785346,2015,3,2015-03-19,2015-03-19 14:53:00,2086,"s:40~l:41~t:2086","butler-bulldogs","Butler","Bulldogs","BUT","Butler Bulldogs","Butler","0d1361","00a3e0","https://a.espncdn.com/i/teamlogos/ncaa/500/2086.png","home",56,TRUE,11,4,23,33.3,16,48,0,13,71.4,20,28,NA,5,5,0,0,30.8,4,13,28,0,5,5,251,"s:40~l:41~t:251","texas-longhorns","Texas","Longhorns","TEX","Texas Longhorns","Texas","c15d26","ffffff","https://a.espncdn.com/i/teamlogos/ncaa/500/251.png",48
400785457,2015,3,2015-03-19,2015-03-19 14:10:00,2640,"s:40~l:41~t:2640","texas-southern-tigers","Texas Southern","Tigers","TXSO","Texas Southern Tigers","Texas Southern","6A0403","ebebeb","https://a.espncdn.com/i/teamlogos/ncaa/500/2640.png","away",72,FALSE,5,3,11,47.1,24,51,0,19,63.3,19,30,NA,8,5,0,0,41.7,5,12,19,0,9,9,12,"s:40~l:41~t:12","arizona-wildcats","Arizona","Wildcats","ARIZ","Arizona Wildcats","Arizona","0c234b","ab0520","https://a.espncdn.com/i/teamlogos/ncaa/500/12.png",93
400785457,2015,3,2015-03-19,2015-03-19 14:10:00,12,"s:40~l:41~t:12","arizona-wildcats","Arizona","Wildcats","ARIZ","Arizona Wildcats","Arizona","0c234b","ab0520","https://a.espncdn.com/i/teamlogos/ncaa/500/12.png","home",93,TRUE,13,3,23,60.4,32,53,0,23,88.9,24,27,NA,12,8,0,0,45.5,5,11,35,0,12,12,2640,"s:40~l:41~t:2640","texas-southern-tigers","Texas Southern","Tigers","TXSO","Texas Southern Tigers","Texas Southern","6A0403","ebebeb","https://a.espncdn.com/i/teamlogos/ncaa/500/2640.png",72
400785450,2015,3,2015-03-19,2015-03-19 13:40:00,2247,"s:40~l:41~t:2247","georgia-state-panthers","Georgia State","Panthers","GAST","Georgia State Panthers","Georgia St","1e539a","ebebeb","https://a.espncdn.com/i/teamlogos/ncaa/500/2247.png","away",57,TRUE,12,2,13,40.7,22,54,0,13,61.5,8,13,NA,9,13,0,0,31.3,5,16,22,0,6,6,239,"s:40~l:41~t:239","baylor-bears","Baylor","Bears","BAY","Baylor Bears","Baylor","154734","ffb81c","https://a.espncdn.com/i/teamlogos/ncaa/500/239.png",56
400785450,2015,3,2015-03-19,2015-03-19 13:40:00,239,"s:40~l:41~t:239","baylor-bears","Baylor","Bears","BAY","Baylor Bears","Baylor","154734","ffb81c","https://a.espncdn.com/i/teamlogos/ncaa/500/239.png","home",56,FALSE,14,1,28,44.2,19,43,0,13,84.6,11,13,NA,12,2,0,0,36.8,7,19,40,0,21,21,2247,"s:40~l:41~t:2247","georgia-state-panthers","Georgia State","Panthers","GAST","Georgia State Panthers","Georgia St","1e539a","ebebeb","https://a.espncdn.com/i/teamlogos/ncaa/500/2247.png",57
400785446,2015,3,2015-03-19,2015-03-19 12:40:00,5,"s:40~l:41~t:5","uab-blazers","UAB","Blazers","UAB","UAB Blazers","UAB","054338","ffc845","https://a.espncdn.com/i/teamlogos/ncaa/500/5.png","away",60,TRUE,9,5,33,34.8,24,69,0,10,81.8,9,11,NA,19,7,0,0,16.7,3,18,52,0,13,13,66,"s:40~l:41~t:66","iowa-state-cyclones","Iowa State","Cyclones","ISU","Iowa State Cyclones","Iowa State","822433","fdca2f","https://a.espncdn.com/i/teamlogos/ncaa/500/66.png",59
400785446,2015,3,2015-03-19,2015-03-19 12:40:00,66,"s:40~l:41~t:66","iowa-state-cyclones","Iowa State","Cyclones","ISU","Iowa State Cyclones","Iowa State","822433","fdca2f","https://a.espncdn.com/i/teamlogos/ncaa/500/66.png","home",59,FALSE,12,9,28,36.9,24,65,0,15,71.4,5,7,NA,9,9,0,0,26.1,6,23,37,0,11,11,5,"s:40~l:41~t:5","uab-blazers","UAB","Blazers","UAB","UAB Blazers","UAB","054338","ffc845","https://a.espncdn.com/i/teamlogos/ncaa/500/5.png",60
400785438,2015,3,2015-03-19,2015-03-19 12:15:00,111,"s:40~l:41~t:111","northeastern-huskies","Northeastern","Huskies","NE","Northeastern Huskies","Northeastern","CC0001","c2c3c0","https://a.espncdn.com/i/teamlogos/ncaa/500/111.png","away",65,FALSE,15,0,20,49.1,27,55,0,12,80,8,10,NA,13,2,0,0,27.3,3,11,33,0,16,16,87,"s:40~l:41~t:87","notre-dame-fighting-irish","Notre Dame","Fighting Irish","ND","Notre Dame Fighting Irish","Notre Dame","0c2340","c99700","https://a.espncdn.com/i/teamlogos/ncaa/500/87.png",69
400785438,2015,3,2015-03-19,2015-03-19 12:15:00,87,"s:40~l:41~t:87","notre-dame-fighting-irish","Notre Dame","Fighting Irish","ND","Notre Dame Fighting Irish","Notre Dame","0c2340","c99700","https://a.espncdn.com/i/teamlogos/ncaa/500/87.png","home",69,TRUE,19,4,15,57.4,27,47,0,13,72.2,13,18,NA,2,9,0,0,33.3,2,6,17,0,7,7,111,"s:40~l:41~t:111","northeastern-huskies","Northeastern","Huskies","NE","Northeastern Huskies","Northeastern","CC0001","c2c3c0","https://a.espncdn.com/i/teamlogos/ncaa/500/111.png",65
400873651,2016,3,2016-04-04,2016-04-04 21:19:00,222,"s:40~l:41~t:222","villanova-wildcats","Villanova","Wildcats","VILL","Villanova Wildcats","Villanova","00205b","13b5ea","https://a.espncdn.com/i/teamlogos/ncaa/500/222.png","away",77,TRUE,6,5,21,58.3,28,48,0,16,76.5,13,17,"10",2,5,0,0,57.1,8,14,23,0,10,10,153,"s:40~l:41~t:153","north-carolina-tar-heels","North Carolina","Tar Heels","UNC","North Carolina Tar Heels","North Carolina","7bafd4","13294b","https://a.espncdn.com/i/teamlogos/ncaa/500/153.png",74
400873651,2016,3,2016-04-04,2016-04-04 21:19:00,153,"s:40~l:41~t:153","north-carolina-tar-heels","North Carolina","Tar Heels","UNC","North Carolina Tar Heels","North Carolina","7bafd4","13294b","https://a.espncdn.com/i/teamlogos/ncaa/500/153.png","home",74,FALSE,16,3,20,42.9,27,63,0,20,69.2,9,13,"7",16,5,0,0,64.7,11,17,36,0,11,11,222,"s:40~l:41~t:222","villanova-wildcats","Villanova","Wildcats","VILL","Villanova Wildcats","Villanova","00205b","13b5ea","https://a.espncdn.com/i/teamlogos/ncaa/500/222.png",77
